ID,Tweet,True Label,BERT,BERT 22,BERT 9,,,Model,T test
3840,sabse badi galti to defence k bande ko bf bnakar ki,2,2,2,2,,,,
3316,modi kuch bole wo sb sahi ho jata h  .  .  .  .  .  bt agr koi aur politician kuch achcha bi bol de toh sare bjp wale uspr attack kr dete h  .  .  .  .,2,2,2,2,,,,
7167,rt @gareebguy: kisan ki zameen lelogay toh bichara atmahatya kaha karega? #landacquisitionbill,1,0,2,0,,,,
11872,mwahahahahahaha mast hai faisal bhai  .  .  . mazaa as gaya,1,1,1,1,,,,
11474,great job doods countinue .  .,1,1,1,1,,,,
1291,nothing equivalent to moms .,1,0,0,0,,,,
7630,Bhai apky chryti so me allho pyyr keep pas he apmuslim hokr galt kr rhy ho khuda hafij,2,2,0,0,,,,
12852,ladkiya phir fail ho gaye .  .  .  . boys are toppers :),1,1,1,2,,,,
12595,Bhai meri sim docomo hai maine bht try kiya ny ho raha hai,0,0,0,0,,,,
615,guddu khada nhi ho sakta q ki guddu ka khada ho gya h :-(,0,2,2,2,,,,
9458,Bahut bahut badhai ho bhai jaan aapki aane wali flim me hum logo ka sabka subh kamnaye.he,1,2,2,1,,,,
10399,i've got 2 tickets to see leonard cohen in rosemont   il on november 23 that i can't use .  anyone interested ?  face value is about $300 .,0,2,1,2,,,,
7008,jennifer hudson   others perform at whitney houston tribute: just before the grammys in february  .  .  .  http/URL #fashion #style,0,0,0,0,,,,
7883,bhaii fighting sort out kr rha hu,2,0,1,0,,,,
204,zyada ni ho gaya yar ye  .  ?  ?  .  .  .  but thanks ab ye padhke neend toh aa gyi  .  :d ;),1,1,1,1,,,,
11201,Namaskar bhaiyya,2,0,0,0,,,,
10844,Duc  In logo ko straight baatein smjh me nai aati aisi thodi na samjh payenge #chai .. piyo,0,0,2,2,,,,
2718,@someUSER @someUSER @someUSER print ain't dead yet cole   and i'm sure you know there's something special about sunday papers too .,1,2,2,2,,,,
3689,@sachin_rt waiting for your selfie whichbu just took at mcg #indvssa #worldcup2015,0,0,0,0,,,,
11779,rt @sumitsharma_91: the amount of hindus disliking #beefban shows the pathetic state of #hindus !,2,2,2,2,,,,
154,Han,0,1,1,0,,,,
4238,acha acha. . .,0,0,1,1,,,,
6416,hahahabahaha kejriwal tu comedy serial krle bhai,2,1,1,1,,,,
9608,escalators to be installed on stations but coolies shd be warned not to damage them 😢 this is my concern! #railbudget2015,2,2,0,1,,,,
7528,Abhi nhi decideg kiya h dono mein se Kisi ne bhi,2,0,0,0,,,,
1819,Ha did soch ra hu ..,0,0,0,0,,,,
2962,aise jagah to ye einstein ko bhi fail kar de :p,2,0,1,1,,,,
3282,seriously -_-,2,2,2,2,,,,
2587,salman bhai aap meri life ho m bacpan se aapko apna bhai manti ayi hu apse badkar koi nai h mere liye bas ak baar mujhe bahan kah do best day of my life,1,1,1,1,,,,
5590,back in rehearsal on monday with the woman in black after a summer with the sound of music .  http/URL,0,0,0,0,,,,
7020,Please Salman sir. Is garib ke lye bhi time nikalen aapse milne ka apointment den,0,0,0,0,,,,
10813,ghar se aisi ghatiya lallu type ki cap pehena di jati thi jabarjasti .  .,2,2,2,2,,,,
2338,Ohoo bhai,0,0,0,0,,,,
4621,jason wu with brizo the inspiration behind the ss2013 runway show http/URL #design #nyfw #mbfw #fashionweek #fashion,0,1,0,1,,,,
6103,looks like 'kaho na pyaar hai' phase ended for modi #aapsweep #aapkidilli #delhidecides,2,0,0,0,,,,
9906,To mene to bhaiyya Vicks lga li subah subh,0,0,0,1,,,,
7086,tym kbka ho gya...whr r u,0,0,0,0,,,,
8796,lagta hai tri series aur test series usne udbilaao ke saath hi dekhi thi,0,0,0,0,,,,
3503,guddu bada harami :-p,2,2,2,2,,,,
12568,15 lakh ke jumle ke baad bjp ne tin jumle aur diye hai... bjp ke tin bander ....#aapsweep,2,0,0,0,,,,
10014,What do u want problem kis cheez se h seedha bol na tere page ka naam bi badal hi le,0,2,2,2,,,,
9600,Aise,0,0,0,0,,,,
3523,Han han,0,0,1,0,,,,
10330,Ashu Singh tumhari baat hamai samag nahi arahi,0,0,0,0,,,,
12589,first day filming on dancing on ice tomorrow   should be interesting .,1,1,1,1,,,,
6458,ground hog day is such a good film   sunday is for food and films #sunday,1,1,1,1,,,,
8197,kch jyada hi bol gye   over confidence mei .  .   !  !,2,0,1,1,,,,
3251,#landacquisitionbill kirit shomay #ndtv pe khate he ke bjp ko prithvi raj jene kanon ke bare hame sujaw diya me kahoga kirit sharkar me ho,0,2,2,2,,,,
381,Mast chele g,1,1,1,1,,,,
11766,police me job ke leye v paisa dena parta hai to kya apna paisa wsol nhi krege aur sarkar ka v hal aysa hi hai phele pasa krch kro bad me kmo,1,2,2,2,,,,
5573,yepeee we will win... well done boys.. @imraina @msdhoni ...#indvssa..india wale ko mauka mil gya patakhe jalane ka... soooo sa go to he'll,1,1,1,1,,,,
9957,kamlesh yadav bhai aise answers to sirf tu hi de sakta hai :d,1,1,1,0,,,,
9248,@mrsgandhi @chaitanya1309 bolne walo ke muh band ho gaye #aapsweep,0,2,2,2,,,,
3754,Bhai tu delhi walo ka nam ku kharab kar raha itni tatti english likhi he gramaticl mistks kafi he yr eg . On ma byk ko tune in ma byk likh rakha he kya tu apni gf ko byk ke andr lkr ata tha,2,2,2,2,,,,
9292,rbba sch a looser .  .  . khud nibjeet sktey to dusro ki har celebrate krne agye .  .  . uff these people,2,0,1,1,,,,
1009,Aur paise ki need bhi bahut h,2,0,0,0,,,,
2191,Kar liya ?,0,0,0,2,,,,
1786,monta ellis / ellis had just two points on 1-of-11 shooting on friday against http/URL #nba,0,0,0,0,,,,
12918,Kaise ho bhai jaan mai apni gf k saath bajragi bhaijaan ka first show dekhne ja raha hu....,0,0,0,1,,,,
3248,kejari the most stupid person of india .  bhagoda and liar are the suitable labels for kejari .,2,2,2,2,,,,
10522,Best acter.....salman khan,1,1,1,1,,,,
4675,Toh jagraata,0,0,0,2,,,,
1388,use to gate se bahar hote hi utarna compulsory tha .  .  .  ;) :d,2,1,2,2,,,,
11295,hindustan tau jeet liya lekin 'dil' (delhi) na jeet saakey bhai. #delhidecides,0,1,1,1,,,,
8616,Main jhuth Ni bol ra,0,2,2,2,,,,
779,Me aapki pic ke liye dua karugi ke soper doper hits jye ..,1,1,1,1,,,,
12728,meri???,2,0,0,0,,,,
936,q jhoot bol raha bhai,2,0,0,0,,,,
8070,khade hone ki seat nahi .  . khade hone ki jagha mil jaaye .  . shabdawali sudhaaro .  .  .  .,2,2,2,2,,,,
4628,bhai thik hain,1,2,2,0,,,,
2929,modi ji kath ki handi bar-bar nahi chadti ab tumhari asliyat samne aa gayi hai sirf sabse jyada raliyan karne se kuch nahi hota janta ke liye kaam bhi karne padte hain gujrat model ka naam le ke janta ko bebkuf banaya 9 mahino main aaj tak kon sa kaam kiya bjp ne ye to batao sirf states main election raliyan karne ke siwa ya videshon main ghumne ke siwa,2,2,2,2,,,,
309,acting and nautankiyaaying me bohot bada difference hai .  :p,0,2,0,2,,,,
11773,Aap koun saa phone use karte ho that is a useless phone......mera message aapko display nhi kar paa rha hoga...warna aap to reply karte hi karte....,0,0,0,1,,,,
1233,Sir g hum pad likh kar be barujgar ghum rhaye hain .....hun etni mahnat kar kye pade or etna padne k babjud be koi kaam nhi mil rha sab paise kye piche hain sir g ....plz hlp me sir g,2,0,0,0,,,,
8883,which aap volunteer(s) do you want to thank for the 2015 delhi assembly win of aap? http://t.co/9jsg4lgufr #aapsweep #aapkidilli #aapstorm,0,0,0,0,,,,
12201,1 .  noel fielding comedy gala tonight :) 2 .  work all day tomorrow 3 .  granny smith festival that night,1,0,0,0,,,,
6960,Kya bhej Rahe ho ?,0,0,0,2,,,,
5111,"i'm excited for riri's 7th studio album  "" unapologetic ""  see the album cover: http/URL",1,1,1,1,,,,
2417,Rajiv  chowk  se  bus  ?,0,0,0,0,,,,
4287,ye tera 1 din ka love hai baad me tu bhi uske liye uski sandal ke equal ho jayega usse pyar kar jo tujhe pyaar kare naa ki usse jo tujhe 400 miles ka suffer karvaye :-p,0,1,1,2,,,,
4244,Dawai ka,0,0,0,2,,,,
7707,himalya pe tapasya karane gaye hongegod se wardan magne #rahulonleave,1,0,0,0,,,,
5972,comment krne se jyada sabke padhne me maja aata h,1,0,0,0,,,,
5942,Why are ppl so crazy over DU ... I knw thr's sumthing abt it .. Bt just dnt stay stuck on it .. DU kisi ki nahi hai .. Amity has maximum number of DUiites @ this point of tym .. My own class is a mini DU,0,0,0,2,,,,
12862,@someUSER and the same station that will air new episodes of cougar town in january !  @someUSER has been good to us   jordan .  #pennycan,1,1,1,1,,,,
8541,sirrr aap onlin he sirrr,0,0,0,1,,,,
7767,Han..,0,0,0,0,,,,
10188,🎁🎁🎊🎊🎊🎉🎉🎉🎉 Aâpke life mein mithââs ho “Câdbury Silk” jâise,1,0,1,1,,,,
5341,me .  tv laptop and phone   sab hai samne :d :p,0,1,0,1,,,,
5085,i m going to check out the no of holidays in 2015 and hope this year no festival will be on sunday,0,0,0,0,,,,
5703,2 rupee ki 8 orange wali tofeee :),0,1,1,1,,,,
5758,o really maja ayega kab 4 baje ga,0,0,0,0,,,,
4206,juz concentrate on ur studies .. whn u ll succeed everyone includin ur parents r goin to b proud of u .. nd most importantly .. neva hurt urself nd b positive  ),0,1,1,1,,,,
2540,Ye problem to bilkul teleshopping wale ad se match krti h  -P,0,2,2,2,,,,
4895,agar aisa school ho tab to mai pakka top karungi .  :d,1,0,1,1,,,,
2512,rt @bavlichhori: chalo sab gaay pe nibandh likho #beefban,0,0,0,0,,,,
6391,agar sweater utar ke ghar aao to  .  .  .  .  .  .  .  .,0,0,0,0,,,,
27,intermission fc took a big step towards the title with a hard fought 1-0 win over fellow table toppers the real ajax on monday night .,1,1,1,1,,,,
4693,Bajarangi film flop hogiii salman ki. Maaa bahen hoo gii saaaalaaaa chotiya,2,2,2,2,,,,
9026,Tu sunnna,0,0,0,2,,,,
4623,i wish it could be possible !  :),1,1,1,1,,,,
11419,taking auth in sanskrit kapil mishra http://t.co/n0mruch1ly #railbudget2015 #celebtrains #prabhukirail #endvvipraj #spidermanquiz,0,0,0,0,,,,
11404,this goes way too fast :o its been already a year that i saw avril lavigne in concert &lt;3 october 25 2011   one of the best day of my life :d,0,1,1,1,,,,
3070,haven't watched ttoa with eng sub yet .  gotta sleep now .  gonna watch it tomorrow .  (~o~)zz gud nite tlist .,0,0,1,1,,,,
9075,please sir apke rhte vito power dila dena ......................,1,1,1,0,,,,
8202,Yoo,0,0,0,0,,,,
2499,Bhai kya mazak hi ye 4.6 ho gye,2,0,1,0,,,,
9374,Kahan Mil gaya,0,0,0,0,,,,
699,@ashish_amour fans went crazy after the match you know indvspak,0,2,0,2,,,,
9316,ye do takiye galat lagata hai   ek sidha ek upar rakh .  .  .  phir mummy ki daat   sari rui tod de tu in takiyo ki :-p,2,0,0,0,,,,
8053,Its,2,0,0,0,,,,
4289,uvr welcome sir,0,0,0,0,,,,
365,3g   coalgate se bhi bada scam !  !,2,2,2,2,,,,
3134,ha sab to thik h but ye virat kohli ko samja do lawandiabaazi chhor ke thoda run bhi bana le,2,2,2,1,,,,
9432,jinke mantri balatkari ho wo kya womn sefty denge haryana ki jaise delhi k logo ko narkmy jeevn nai jeene denge,2,2,2,2,,,,
2187,"repio ceo neil cox is speaking at chicago's social media week tomorrow about  "" social media &amp; the changing face of employment - check it .  .  .",0,0,0,0,,,,
8345,bhi aa rha h Wednesday ko isliye dekh liyo,0,0,0,2,,,,
9522,dalo bhek ke lodo ke munh me taar aur yahin udaao salon ki patang #lastwicket #indvssa #cwc15,2,2,2,2,,,,
10909,great delivery! the variation works for ashwin for once #indvsuae,1,1,1,1,,,,
7140,omfgomfgomfgomfg the black dahlia murder/machine head/dethklok/all that remains are gonna be at the palladium in november !  *joooooooy*,1,0,2,2,,,,
10763,[$] black friday best price underwater case for the following olympus evolt digital slr .  .  .  http/URL,1,0,0,1,,,,
11299,best post ever .  .  .  . similar to my dreams .  .  .,1,1,1,1,,,,
4980,arre public ko batao bhi ki aap ke candidate ke godown se kitni bottle illicit liquor ec ne raid kar pakdi hai,0,2,2,2,,,,
5570,Yar.  😔,0,0,0,0,,,,
7754,Jai jai garvi GUJARAT,1,1,1,1,,,,
2226,Kahan  ?,2,0,0,0,,,,
5279,anna ji aap agar sath aaye dilli nahni valki hindustan ko bjp aur congress mukt kar dengei,1,2,2,2,,,,
11923,rt @economictimes: a quantum jump in gross budgetary support for railways in 2015-16 http://t.co/vktpfs8i3c #railbudget2015,0,0,0,0,,,,
1901,Itna intezar to roza khulna ka bhi ni krta jitna apka ek post ka karta hooo ....plzz reply  karain maharbani apki bhtt bhtt,0,0,1,0,,,,
974,family makes fun always .  lekin hame tb pata chalta hai jb hum bade ho jate hain,1,1,1,1,,,,
7074,cockroach aur keede ko maar do. bas. baaki manage kar lenge #railbudget2015,1,2,0,2,,,,
10280,arey yo toh apna hi balak se,0,1,2,0,,,,
10032,aise kaam staff room ke samne nhi karte guddu beta  .  .  .,2,2,2,0,,,,
11119,lol   outstanding .  guddu is too good,1,1,1,1,,,,
6989,yo yo .  .  .  peeli wali cassette :d,0,0,0,1,,,,
3361,@gurmeetramrahim #msgrevolution yessssss mere sohne rabb satgur g ye sirf aur sirf aap g ki rehmat se hi ho raha h g #blockbustermsg,1,0,0,0,,,,
5314,n wadra nai janta ki main kaun hoon  .  .  .  .  i guess koi nai janta  .  .  .  he he  .  :p,1,2,1,2,,,,
6374,expectations from the budget : raise in basic exemption limit from 2.5l to 3-3.5l to increase disposable income. #unionbudget2015 -mw,0,0,0,0,,,,
5362,acha acha,0,0,0,0,,,,
1996,i recorded the wanted on celebrity juice so if anyone missed it   i'll stream it again on saturday if anyone wants to see it ?,1,0,0,0,,,,
3665,omg the music video comes out tomorrow !  btw i still can't get over harry's voice :') http/URL,2,1,1,1,,,,
3993,jo vi add karna chahta ho no kar sakta h,2,1,0,0,,,,
2574,Yaar  abhi  thodi  der  mein  jaunga  market  woh  wali,0,0,0,0,,,,
2656,kyoki kejri banaras walo ka chanda lekar bhaga hai .,2,2,2,2,,,,
6899,arvind kejriwal granted exemption from psnl appearance by delhi court in a defamation complaint filed against him by an advocate #aapsweep,0,2,2,2,,,,
5084,is raat ki subah hi nahi kohinoor xtra time condom lena tha yarrrr ;),2,0,2,2,,,,
8258,bhaisaab    pani wali stage par karke dragon ko mar kar princess bchai thi   baat karte ho  .  .  .  .  .  .  . ladkiya fail ho gayi  .  .  .  .  . awein kuch bhi,1,1,1,1,,,,
3217,ise kahte h super mind,1,1,1,1,,,,
10347,Luv u bhai...u r so cute....sbki jaan salman khan......... Anitha Parmar,1,1,1,1,,,,
6272,K d... Abhi tak to kiya nai...,0,0,0,0,,,,
2066,hadd hai yaar kuch gals itni dumb kyu hoti  .,2,2,1,1,,,,
5965,#railbudget2015 speed on 10 corridors to b increased frm160 to 200(kmph) increasing track capacity to 1.32 kms settingup of researchcentres,0,0,0,0,,,,
8251,ha use hi moti mt bol,1,0,0,0,,,,
11149,Muje call karo bhai jan,0,0,1,0,,,,
6402,abse aise post ko a+ category mein rakha jayega .  .  .  .  .  ;) =d :p,0,0,2,0,,,,
12019,namstei bol diyu di ko b fufa g ko b okkk,2,2,2,2,,,,
5451,divesh srivastava double dragon mein ek saath chakri maaro to range badh jati hai :d,0,1,1,1,,,,
8124,negros and nigglettes   all who would like to attend the a$ap rocky concert on november 17th at starland lemme know tickets are only 25,0,0,0,0,,,,
4642,kaun bole parents ko nahi hai interest unke bete mein :d :d toh bekar mein kyun dekho usse ;) 3:),2,0,0,1,,,,
12911,abhi tv pe bank me cricbuzz pe .  .  . jitaenge poore damm se,1,0,1,0,,,,
7859,live india pat baat kar rahe hai vo,0,0,0,0,,,,
8912,Biceps 17 inchi banane ke liye kya kare.give me some tips.,0,0,0,0,,,,
12390,Na abi na,0,0,0,2,,,,
8656,"#aapsweep itna bhi ""gumaan"" na kar apni jeet par ""ae bekhabar"" shehar mein teri jeet se zyada  toh meri ""haar"" ke ""charche"" hain!",0,0,0,0,,,,
3331,abe tm log jyada chapad chapd kroge to bhai jaan chale jyenge bola n sb chup chap bhaitho ekdm shanti shanti shanti aankh bnd kr k no type any commnt sirf bhai ka dhyan lgao,0,0,1,2,,,,
806,debutant akshara haasan's role is tailor made for her. she fits in perfectly. #shamitabh,1,1,1,1,,,,
10079,Han apan dono ka bhar diyo yaad se,0,0,0,0,,,,
7398,Are bap re,2,0,0,0,,,,
2827,one more day of work before rugby filled weekend .  hurry up saturday !  #esherrugby #refereeing #excited,1,1,1,1,,,,
8067,police surgery fri for #penygraig residents at the boys&amp;girls club 9am 11am   pop along and meet your local officer http/URL #md,0,0,0,0,,,,
756,by god ye wala to super dhaansu gag banaya hai faisal bhai .  .  .  .  .  .  kasam se,1,1,1,1,,,,
14,Kon h Bhai ?,2,0,0,0,,,,
8857,@abhishek4namo @shirishkunder jab #nirbhya ki bat aati h toh #bollywood #napunsak ban jata h aur #beefban par rota h shame,2,2,2,2,,,,
12425,medea jahan biki ho wahan kisi ki nahi chalegi or yahan(india) ka aalam kuch aisa hi h,2,2,2,1,,,,
11693,To tum kha ho ??,1,0,0,0,,,,
3914,krishna se itna kaam karaya tha ki wo karate karate thak gaya #indvsuae,0,0,2,0,,,,
1129,salman bhai sooraj pancholi ka offical fan page ka link apne wall pe post kardey ...,0,0,1,1,,,,
11228,development chahiye next generation ke liye  .  .  .,1,1,1,0,,,,
245,this doesn't happen always in all cases kyo    teachers ko badnam kar rahe ho  ?,2,0,2,2,,,,
2666,Jo tum bolte ho tum wo karte nahi ho,2,0,2,0,,,,
10524,people of delhi know promises of aam aadmi party - delhi and run away from responsibility in 49 days . aap can only give promises  but next kiran bedi govt will deliver good governance .  .  .,0,0,1,1,,,,
8138,Na,0,0,2,0,,,,
4211,Kya kar rha h,2,0,0,0,,,,
181,apke gags ke wajah se hi hum jinda hai warna husne ka bahana aur bacha hi kya tha,2,1,2,1,,,,
945,Salman bhai 1 no,1,0,1,0,,,,
5272,bhai apko nahi lagta ki kareena ne bhot zyada make up kr liya hai movie mein.. #Salmankhan,1,2,2,2,,,,
11882,Fun Humor cheer!,1,1,1,1,,,,
2784,arbind kejriwal vs bjp .  what a great man puri bjp aur congress mil kr harane mein lgi hai iss one man army ko,1,2,1,2,,,,
1947,we are missing that #modimagic ...... which will give india his position and glory back to his people #arvindannaback #landacquisitionbill,1,1,1,0,,,,
2131,guddu's gun is loaded .  .  . dont call otherwise he will start firing  .  .  . hehe :p :p,1,0,1,1,,,,
10078,dosto yai flim tho fulle hit pef hit hoge,1,1,1,1,,,,
10472,Dost apki har ada achi lagti h,1,0,0,1,,,,
1024,Ye musalman jab HINDUO se dosti karni hoti hai ya meljol karna hota hai to shirt-pant aur bina topi ke aate hain....Aur jab hinduo se tanaav hota hai to kurta pazama aur topi lagakar aate hain aapne bhi dekha hoga...Aisa kyo???,2,0,2,0,,,,
6911,"sabse accha tha jab sharma ji ne apne ladke ko maara .  .  ye drishya wakai frame karne yogya hai .  .  ek cheez miss ho gyi .  .  sharma ji ko kehna chahiye tha .  .   ""  4 log kya kahenge ""  :)",2,1,1,1,,,,
8056,we has our first meet in london from 1-4pm saturday   3/11/12 then we have one in belgium on the 8/11/12 which is 11-2pm be there !,0,1,1,1,,,,
7849,aa jao na....plzzz,0,0,0,0,,,,
3144,salman khan nice,1,1,1,1,,,,
6009,Viswanath/eng ya uma/eng,0,0,0,0,,,,
2618,the mom's expression in the second last illustration  .  .  .  haiiiiiii !  !  !  !  !  super super stuff,1,1,1,1,,,,
2681,Lekin wohi hai,0,0,0,0,,,,
12143,2034 ke world cup ka tyari chalu hai,1,2,2,2,,,,
6968,to tera matlb har bura kam karne vala aadmi musalman hota h Great thinking h bhai my midle finger salute u,2,1,2,1,,,,
11099,practical karne ke baad b practical ke no . ni miley  -P,0,2,0,2,,,,
3106,mere cmnt pe na koi like krta na rply aisa kyu :(,2,2,2,2,,,,
5122,".@bhayanakpuppy @gabbbarsingh hahahaha... ""mubarakho soniya ji...aapko chutiya hua hai!"" #whereisrahul #rahulonleave",2,2,0,2,,,,
10165,superb gag .  .  .  .  but gussa on u    girls fail nhi hoti mene mario ka 8 level poora cross kiya tha    contra bhi saare levels .  .  .  .  koi game nhi bacha mere hath se duck hunt k alawa .  .  .  .  ye anyaay hum nhi sahenge,2,2,2,2,,,,
